opportunity_id,fold_canonical,date_canonical,side_canonical,side_label_canonical,reason,signal_utc,entry_utc,exit_utc,signal_i,entry_i,exit_i,asian_high_canonical,asian_low_canonical,asian_bar_count,signal_open_canonical,signal_high_canonical,signal_low_canonical,signal_close_canonical,entry_bid_atlas,exit_bid_atlas,atlas_net_pips,atlas_normalized_pl_jpy,raw_asian_bar_count,raw_missing_bar_count,raw_asian_high,raw_asian_low,raw_signal_resolved,raw_signal_open,raw_signal_high,raw_signal_low,raw_signal_close,raw_signal_first_tick,raw_signal_last_tick,raw_signal_ticks,raw_signal_side,raw_side_match,execution_resolved,entry_execution_time,exit_execution_time,entry_bid_canonical,entry_ask_canonical,exit_bid_canonical,exit_ask_canonical,entry_spread_pips_canonical,exit_spread_pips,pnl_pips_canonical,pnl_jpy_canonical,mfe_pips_canonical,mae_pips_canonical,time_to_mfe_seconds_canonical,time_to_mae_seconds_canonical,holding_seconds,accepted_missing_bar_count,range_size_pips,sweep_depth_pips,close_back_inside_depth_pips,signal_body_pips,signal_wick_pips,decision_time_canonical,exit_boundary_canonical,candidate_id,data_quality_flags,baseline_daily_pl_jpy,baseline_drawdown_state_jpy,concurrent_exposure_count,B02_overlap,F05_overlap,same_direction_exposure,opposite_direction_exposure,event_id,date_raw,fold_raw,month,side_raw,side_label_raw,session,signal_bar_start,decision_time_raw,exit_boundary_raw,asian_high_raw,asian_low_raw,asian_range_width_pips,sweep_distance_pips,sweep_distance_range_ratio,signal_open_raw,signal_high_raw,signal_low_raw,signal_close_raw,sweep_timestamp,maximum_overshoot_pips,first_close_back_inside_timestamp,first_executable_reclaim_timestamp,reclaim_speed_seconds,reclaim_retained_seconds,reentry_outside_count,second_sweep_occurrence,entry_time,entry_bid_raw,entry_ask_raw,pre_sweep_return_toward_boundary_15m_pips,pre_sweep_volatility_15m_pips,tick_velocity_60s_ticks_per_second,recent_local_excursion_5m_pips,asian_range_formation_speed_pips_per_hour,asian_boundary_formation_time,asian_boundary_touches,seconds_since_boundary_formation,seconds_from_sweep_to_london_open,entry_spread_pips_raw,exit_time,exit_bid_raw,exit_ask_raw,pnl_pips_raw,pnl_jpy_raw,mfe_pips_raw,mae_pips_raw,time_to_mfe_seconds_raw,time_to_mae_seconds_raw,return_5m_pips,return_15m_pips,return_30m_pips,return_60m_pips,return_120m_pips,return_180m_pips,range_midpoint_reached,opposite_boundary_reached,range_outside_redeparture,tp10_sl20_order,entry_delay_5s_pnl_jpy,entry_delay_10s_pnl_jpy,_merge
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-19T07:15:00+00:00|1,2024H2,2024-09-19,1.0,LONG,asian_low,2024-09-19 07:00:00+00:00,2024-09-19 07:15:00+00:00,2024-09-19 10:15:00+00:00,42817.0,42818.0,42830.0,143.944,142.094,28.0,142.244,142.397,142.07,142.125,142.124,142.956,82.69999999999936,826.9999999999936,28.0,0.0,143.944,142.094,True,142.244,142.397,142.07,142.125,2024-09-19 07:00:00.030000+00:00,2024-09-19 07:14:59.929000+00:00,4338.0,1.0,True,True,2024-09-19 07:15:00.033000+00:00,2024-09-19 10:15:00.361000+00:00,142.124,142.127,142.956,142.966,0.3000000000014324,1.000000000001933,82.89999999999793,828.9999999999793,100.0,-8.800000000002228,10425.05,78.518,10800.328,0.0,184.99999999999943,2.400000000000091,3.100000000000591,11.899999999999975,5.500000000000682,2024-09-19 07:15:00+00:00,2024-09-19 10:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1001.0,7350.0,2.0,False,True,2.0,0.0,RAW|2024-09-19|2024-09-19T07:00:00Z|1,2024-09-19,2024H2,2024-09,1.0,LONG,LONDON,2024-09-19 07:00:00+00:00,2024-09-19 07:15:00+00:00,2024-09-19 10:15:00+00:00,143.944,142.094,184.99999999999943,2.400000000000091,0.012972972972973505,142.244,142.397,142.07,142.125,2024-09-19 07:13:00.437000+00:00,2.400000000000091,2024-09-19 07:15:00+00:00,2024-09-19 07:13:01.264000+00:00,0.827,2.129,8.0,True,2024-09-19 07:15:00.033000+00:00,142.124,142.127,24.00000000000091,31.700000000000728,4.75,16.500000000002046,35.24461828967065,2024-09-19 06:55:41.296000+00:00,1.0,1039.141,2819.563,0.30000000000143245,2024-09-19 10:15:00.361000+00:00,142.956,142.966,82.89999999999793,828.9999999999793,100.0,-8.800000000002228,10425.05,78.518,3.499999999999659,7.299999999997908,20.999999999997954,63.999999999998636,74.59999999999809,82.89999999999793,True,False,True,TP_ONLY,853.999999999985,857.9999999999757,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-20T07:15:00+00:00|-1,2024H2,2024-09-20,-1.0,SHORT,asian_high,2024-09-20 07:00:00+00:00,2024-09-20 07:15:00+00:00,2024-09-20 10:15:00+00:00,42913.0,42914.0,42926.0,143.042,141.736,28.0,142.98,143.191,142.817,142.838,142.843,143.878,-103.99999999999966,-1039.9999999999966,28.0,0.0,143.042,141.736,True,142.98,143.191,142.817,142.838,2024-09-20 07:00:00.078000+00:00,2024-09-20 07:14:59.987000+00:00,4360.0,-1.0,True,True,2024-09-20 07:15:00.091000+00:00,2024-09-20 10:15:00.141000+00:00,142.843,142.848,143.878,143.882,0.5000000000023874,0.4000000000019099,-103.90000000000155,-1039.0000000000157,0.7999999999981355,-111.6000000000014,5.77,10027.348,10800.05,0.0,130.60000000000116,14.900000000000093,20.400000000000773,14.19999999999959,21.100000000001277,2024-09-20 07:15:00+00:00,2024-09-20 10:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1945.0,8351.0,4.0,True,True,1.0,3.0,RAW|2024-09-20|2024-09-20T07:00:00Z|-1,2024-09-20,2024H2,2024-09,-1.0,SHORT,LONDON,2024-09-20 07:00:00+00:00,2024-09-20 07:15:00+00:00,2024-09-20 10:15:00+00:00,143.042,141.736,130.60000000000116,14.900000000000091,0.11408882082695221,142.98,143.191,142.817,142.838,2024-09-20 07:00:08.424000+00:00,14.900000000000091,2024-09-20 07:15:00+00:00,2024-09-20 07:00:09.978000+00:00,1.554,56.801,13.0,True,2024-09-20 07:15:00.091000+00:00,142.843,142.848,60.20000000000039,68.99999999999977,6.466666666666667,27.1000000000015,309.87989320032204,2024-09-20 06:59:32.610000+00:00,1.0,35.814,3591.576,0.5000000000023874,2024-09-20 10:15:00.141000+00:00,143.878,143.882,-103.90000000000157,-1039.0000000000157,0.7999999999981355,-111.60000000000139,5.77,10027.348,-27.50000000000057,-22.59999999999991,-60.50000000000182,-82.00000000000216,-97.30000000000132,-103.90000000000157,False,False,True,SL_ONLY,-1049.0000000000066,-1049.0000000000066,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-23T13:30:00+00:00|1,2024H2,2024-09-23,1.0,LONG,asian_low,2024-09-23 13:15:00+00:00,2024-09-23 13:30:00+00:00,2024-09-23 16:30:00+00:00,43034.0,43035.0,43047.0,144.459,143.865,28.0,143.751,143.911,143.707,143.867,143.867,143.412,-45.99999999999841,-459.9999999999841,28.0,0.0,144.459,143.865,True,143.751,143.911,143.707,143.867,2024-09-23 13:15:00.117000+00:00,2024-09-23 13:29:59.909000+00:00,2690.0,1.0,True,True,2024-09-23 13:30:00.064000+00:00,2024-09-23 16:30:00.121000+00:00,143.867,143.869,143.412,143.415,0.2000000000009549,0.2999999999985903,-45.69999999999936,-456.9999999999936,47.59999999999991,-52.29999999999961,2349.99,10683.562,10800.057,0.0,59.39999999999941,15.800000000001546,0.1999999999981128,11.599999999998545,4.400000000001114,2024-09-23 13:30:00+00:00,2024-09-23 16:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,246.0,10296.0,2.0,True,True,0.0,2.0,RAW|2024-09-23|2024-09-23T13:15:00Z|1,2024-09-23,2024H2,2024-09,1.0,LONG,LONDON_NY_OVERLAP,2024-09-23 13:15:00+00:00,2024-09-23 13:30:00+00:00,2024-09-23 16:30:00+00:00,144.459,143.865,59.39999999999941,15.800000000001546,0.26599326599329465,143.751,143.911,143.707,143.867,2024-09-23 13:15:00.117000+00:00,15.800000000001546,2024-09-23 13:30:00+00:00,2024-09-23 13:22:42.368000+00:00,462.251,7.377,33.0,True,2024-09-23 13:30:00.064000+00:00,143.867,143.869,1.999999999998181,14.700000000001978,3.0166666666666666,14.700000000001978,11.026978660444751,2024-09-23 06:48:59.078000+00:00,1.0,23161.039,-18900.117,0.20000000000095497,2024-09-23 16:30:00.121000+00:00,143.412,143.415,-45.69999999999936,-456.99999999999363,47.59999999999991,-52.29999999999961,2349.99,10683.562,-2.0999999999986585,-10.499999999998977,18.700000000001182,7.099999999999795,0.899999999998613,-45.69999999999936,True,False,True,SL_FIRST,-455.99999999998886,-465.0000000000034,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-24T07:30:00+00:00|-1,2024H2,2024-09-24,-1.0,SHORT,asian_high,2024-09-24 07:15:00+00:00,2024-09-24 07:30:00+00:00,2024-09-24 10:30:00+00:00,43106.0,43107.0,43119.0,144.466,143.374,28.0,144.651,144.672,144.381,144.397,144.395,144.136,25.40000000000145,254.00000000001452,28.0,0.0,144.466,143.374,True,144.651,144.672,144.381,144.397,2024-09-24 07:15:00.088000+00:00,2024-09-24 07:29:59.883000+00:00,2566.0,-1.0,True,True,2024-09-24 07:30:00.139000+00:00,2024-09-24 10:30:00.098000+00:00,144.395,144.401,144.136,144.144,0.6000000000000227,0.8000000000009777,25.10000000000048,251.0000000000048,27.1000000000015,-24.59999999999809,10661.411,3441.176,10799.959,0.0,109.2000000000013,20.59999999999889,6.900000000001683,25.40000000000191,2.0999999999986585,2024-09-24 07:30:00+00:00,2024-09-24 10:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-2393.0,10050.0,2.0,True,True,0.0,2.0,RAW|2024-09-24|2024-09-24T07:15:00Z|-1,2024-09-24,2024H2,2024-09,-1.0,SHORT,LONDON,2024-09-24 07:15:00+00:00,2024-09-24 07:30:00+00:00,2024-09-24 10:30:00+00:00,144.466,143.374,109.2000000000013,20.599999999998886,0.1886446886446762,144.651,144.672,144.381,144.397,2024-09-24 07:15:00.088000+00:00,20.599999999998886,2024-09-24 07:30:00+00:00,2024-09-24 07:26:34.193000+00:00,694.105,3.669,12.0,True,2024-09-24 07:30:00.139000+00:00,144.395,144.401,22.20000000000084,25.200000000000955,3.8666666666666667,9.100000000000819,22.805112354857844,2024-09-24 06:56:47.013000+00:00,1.0,1093.075,2699.912,0.6000000000000227,2024-09-24 10:30:00.098000+00:00,144.136,144.144,25.100000000000477,251.00000000000477,27.1000000000015,-24.59999999999809,10661.411,3441.176,2.400000000000091,1.9000000000005457,-6.19999999999834,-19.39999999999884,-3.0000000000001137,,False,False,True,TP_FIRST,241.99999999999022,258.99999999998613,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-24T18:45:00+00:00|1,2024H2,2024-09-24,1.0,LONG,asian_low,2024-09-24 18:30:00+00:00,2024-09-24 18:45:00+00:00,2024-09-24 21:45:00+00:00,43151.0,43152.0,43164.0,144.466,143.374,28.0,143.346,143.442,143.292,143.438,143.436,143.248,-19.30000000000166,-193.0000000000166,28.0,0.0,144.466,143.374,True,143.346,143.442,143.292,143.438,2024-09-24 18:30:00.310000+00:00,2024-09-24 18:44:49.046000+00:00,1336.0,1.0,True,True,2024-09-24 18:45:02.249000+00:00,2024-09-24 21:45:00.540000+00:00,143.436,143.44,143.248,143.281,0.3999999999990677,3.300000000001546,-19.200000000000728,-192.00000000000728,1.2000000000000457,-32.90000000000077,393.563,6166.294,10798.291,0.0,109.2000000000013,8.199999999999363,6.399999999999295,9.199999999998454,5.400000000000205,2024-09-24 18:45:00+00:00,2024-09-24 21:45:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-2393.0,10903.0,2.0,True,True,1.0,1.0,RAW|2024-09-24|2024-09-24T18:30:00Z|1,2024-09-24,2024H2,2024-09,1.0,LONG,NEW_YORK,2024-09-24 18:30:00+00:00,2024-09-24 18:45:00+00:00,2024-09-24 21:45:00+00:00,144.466,143.374,109.2000000000013,8.199999999999363,0.07509157509156837,143.346,143.442,143.292,143.438,2024-09-24 18:30:00.310000+00:00,8.199999999999363,2024-09-24 18:45:00+00:00,2024-09-24 18:35:18.560000+00:00,318.25,581.44,0.0,False,2024-09-24 18:45:02.249000+00:00,143.436,143.44,12.700000000000955,21.400000000002706,1.7166666666666666,8.100000000001728,22.805112354857844,2024-09-24 02:09:28.773000+00:00,1.0,58831.537,-37800.31,0.39999999999906777,2024-09-24 21:45:00.540000+00:00,143.248,143.281,-19.200000000000728,-192.00000000000728,1.2000000000000455,-32.90000000000077,393.563,6166.294,-1.8000000000000682,-2.899999999999636,-17.300000000000182,-18.999999999999773,-28.80000000000109,,False,False,True,SL_ONLY,-189.00000000002137,-189.00000000002137,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-25T07:15:00+00:00|-1,2024H2,2024-09-25,-1.0,SHORT,asian_high,2024-09-25 07:00:00+00:00,2024-09-25 07:15:00+00:00,2024-09-25 10:15:00+00:00,43201.0,43202.0,43214.0,143.739,142.906,28.0,143.685,143.746,143.572,143.599,143.6,144.132,-53.70000000000107,-537.0000000000107,28.0,0.0,143.739,142.906,True,143.685,143.746,143.572,143.599,2024-09-25 07:00:00.065000+00:00,2024-09-25 07:14:57.133000+00:00,2722.0,-1.0,True,True,2024-09-25 07:15:00.628000+00:00,2024-09-25 10:15:00.332000+00:00,143.6,143.605,144.132,144.135,0.4999999999995452,0.2999999999985903,-53.49999999999966,-534.9999999999966,0.1999999999981128,-66.40000000000157,21.314,8319.125,10799.704,0.0,83.29999999999984,0.7000000000005002,14.000000000001478,8.600000000001273,6.100000000000705,2024-09-25 07:15:00+00:00,2024-09-25 10:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,1403.0,12443.0,1.0,True,False,0.0,1.0,RAW|2024-09-25|2024-09-25T07:00:00Z|-1,2024-09-25,2024H2,2024-09,-1.0,SHORT,LONDON,2024-09-25 07:00:00+00:00,2024-09-25 07:15:00+00:00,2024-09-25 10:15:00+00:00,143.739,142.906,83.29999999999984,0.7000000000005002,0.008403361344543836,143.685,143.746,143.572,143.599,2024-09-25 07:06:02.510000+00:00,0.7000000000005002,2024-09-25 07:15:00+00:00,2024-09-25 07:06:02.819000+00:00,0.309,0.154,12.0,True,2024-09-25 07:15:00.628000+00:00,143.6,143.605,17.40000000000066,17.500000000001137,3.183333333333333,9.900000000001796,11.962220636194813,2024-09-25 06:58:34.071000+00:00,1.0,448.439,3237.49,0.49999999999954525,2024-09-25 10:15:00.332000+00:00,144.132,144.135,-53.49999999999966,-534.9999999999966,0.1999999999981128,-66.40000000000157,21.314,8319.125,-5.100000000001614,-21.89999999999941,-26.900000000000546,-39.400000000000546,-56.800000000001205,,False,False,True,SL_ONLY,-521.9999999999914,-516.9999999999959,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-26T08:00:00+00:00|-1,2024H2,2024-09-26,-1.0,SHORT,asian_high,2024-09-26 07:45:00+00:00,2024-09-26 08:00:00+00:00,2024-09-26 11:00:00+00:00,43300.0,43301.0,43313.0,145.035,144.443,28.0,145.093,145.118,145.007,145.024,145.024,144.358,66.09999999999968,660.9999999999968,28.0,0.0,145.035,144.443,True,145.093,145.118,145.007,145.024,2024-09-26 07:45:00.107000+00:00,2024-09-26 07:59:59.649000+00:00,3216.0,-1.0,True,True,2024-09-26 08:00:00.156000+00:00,2024-09-26 11:00:00.173000+00:00,145.024,145.031,144.358,144.364,0.7000000000005002,0.6000000000000227,65.99999999999966,659.9999999999966,68.10000000000116,-17.69999999999925,10758.174,745.758,10800.017,0.0,59.19999999999845,8.29999999999984,1.099999999999568,6.89999999999884,2.5000000000005684,2024-09-26 08:00:00+00:00,2024-09-26 11:00:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-2132.0,11040.0,4.0,True,True,0.0,4.0,RAW|2024-09-26|2024-09-26T07:45:00Z|-1,2024-09-26,2024H2,2024-09,-1.0,SHORT,LONDON,2024-09-26 07:45:00+00:00,2024-09-26 08:00:00+00:00,2024-09-26 11:00:00+00:00,145.035,144.443,59.199999999998454,8.29999999999984,0.14020270270270369,145.093,145.118,145.007,145.024,2024-09-26 07:45:00.107000+00:00,8.29999999999984,2024-09-26 08:00:00+00:00,2024-09-26 07:46:30.641000+00:00,90.534,1.6019999999999999,23.0,True,2024-09-26 08:00:00.156000+00:00,145.024,145.031,-0.8000000000009777,15.400000000002478,3.433333333333333,8.400000000000318,20.116464436984355,2024-09-26 03:49:27.964000+00:00,1.0,14132.143,899.893,0.7000000000005002,2024-09-26 11:00:00.173000+00:00,144.358,144.364,65.99999999999966,659.9999999999966,68.10000000000116,-17.69999999999925,10758.174,745.758,-3.6000000000001364,-10.699999999999932,17.799999999999727,20.09999999999934,31.499999999999773,65.99999999999966,True,True,True,TP_ONLY,649.0000000000009,644.0000000000055,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-26T12:45:00+00:00|1,2024H2,2024-09-26,1.0,LONG,asian_low,2024-09-26 12:30:00+00:00,2024-09-26 12:45:00+00:00,2024-09-26 15:45:00+00:00,43319.0,43320.0,43332.0,145.035,144.443,28.0,144.188,144.723,144.172,144.584,144.587,144.684,9.20000000000084,92.0000000000084,28.0,0.0,145.035,144.443,True,144.188,144.723,144.172,144.584,2024-09-26 12:30:00.185000+00:00,2024-09-26 12:44:58.817000+00:00,5147.0,1.0,True,True,2024-09-26 12:45:00.040000+00:00,2024-09-26 15:45:00.102000+00:00,144.587,144.593,144.684,144.688,0.6000000000000227,0.3999999999990677,9.10000000000082,91.0000000000082,61.89999999999998,-28.299999999998704,6428.311,3012.003,10800.062,0.0,59.19999999999845,27.1000000000015,14.099999999999111,39.6000000000015,1.5999999999991132,2024-09-26 12:45:00+00:00,2024-09-26 15:45:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-2132.0,11797.0,3.0,True,True,2.0,1.0,RAW|2024-09-26|2024-09-26T12:30:00Z|1,2024-09-26,2024H2,2024-09,1.0,LONG,LONDON_NY_OVERLAP,2024-09-26 12:30:00+00:00,2024-09-26 12:45:00+00:00,2024-09-26 15:45:00+00:00,145.035,144.443,59.199999999998454,27.1000000000015,0.4577702702703076,144.188,144.723,144.172,144.584,2024-09-26 12:30:00.185000+00:00,27.1000000000015,2024-09-26 12:45:00+00:00,2024-09-26 12:30:13.366000+00:00,13.181,0.052,13.0,True,2024-09-26 12:45:00.040000+00:00,144.587,144.593,-2.199999999999136,8.199999999999363,4.45,5.49999999999784,20.116464436984355,2024-09-26 00:52:53.657000+00:00,1.0,41826.528,-16200.185,0.6000000000000227,2024-09-26 15:45:00.102000+00:00,144.684,144.688,9.100000000000819,91.00000000000819,61.89999999999998,-28.299999999998704,6428.311,3012.003,-8.499999999997954,-2.6999999999986812,-17.69999999999925,-1.8000000000000682,29.300000000000637,9.100000000000819,True,True,True,SL_FIRST,43.00000000000637,50.00000000001137,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-27T07:30:00+00:00|1,2024H2,2024-09-27,1.0,LONG,asian_low,2024-09-27 07:15:00+00:00,2024-09-27 07:30:00+00:00,2024-09-27 10:30:00+00:00,43394.0,43395.0,43407.0,146.491,143.131,28.0,143.061,143.382,142.845,143.154,143.157,143.102,-6.000000000000682,-60.00000000000682,28.0,0.0,146.491,143.131,True,143.061,143.382,142.845,143.154,2024-09-27 07:15:00.044000+00:00,2024-09-27 07:29:59.906000+00:00,4956.0,1.0,True,True,2024-09-27 07:30:00.060000+00:00,2024-09-27 10:30:00.119000+00:00,143.157,143.167,143.102,143.11,0.9999999999990904,0.8000000000009777,-6.499999999999773,-64.99999999999773,60.20000000000039,-21.79999999999893,3224.592,5045.42,10800.059,0.0,336.00000000000136,28.600000000000136,2.299999999999613,9.299999999998931,21.60000000000082,2024-09-27 07:30:00+00:00,2024-09-27 10:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-2731.0,13172.0,5.0,True,True,2.0,3.0,RAW|2024-09-27|2024-09-27T07:15:00Z|1,2024-09-27,2024H2,2024-09,1.0,LONG,LONDON,2024-09-27 07:15:00+00:00,2024-09-27 07:30:00+00:00,2024-09-27 10:30:00+00:00,146.491,143.131,336.00000000000136,28.600000000000136,0.08511904761904768,143.061,143.382,142.845,143.154,2024-09-27 07:15:00.044000+00:00,28.600000000000136,2024-09-27 07:30:00+00:00,2024-09-27 07:15:28.594000+00:00,28.55,0.142,30.0,True,2024-09-27 07:30:00.060000+00:00,143.157,143.167,10.999999999998522,49.80000000000189,4.6,22.799999999998022,218.75680450129832,2024-09-27 06:57:15.479000+00:00,1.0,1064.565,2699.956,0.9999999999990905,2024-09-27 10:30:00.119000+00:00,143.102,143.11,-6.499999999999773,-64.99999999999773,60.20000000000039,-21.79999999999893,3224.592,5045.42,10.80000000000041,0.2999999999985903,2.400000000000091,26.499999999998636,21.399999999999864,-6.499999999999773,False,False,True,TP_FIRST,-48.00000000000182,-43.00000000000637,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-09-30T12:30:00+00:00|-1,2024H2,2024-09-30,-1.0,SHORT,asian_high,2024-09-30 12:15:00+00:00,2024-09-30 12:30:00+00:00,2024-09-30 15:30:00+00:00,43510.0,43511.0,43523.0,142.842,141.642,28.0,142.717,142.861,142.686,142.812,142.811,143.27,-46.40000000000032,-464.0000000000032,28.0,0.0,142.842,141.642,True,142.717,142.861,142.686,142.812,2024-09-30 12:15:00.121000+00:00,2024-09-30 12:29:59.996000+00:00,2731.0,-1.0,True,True,2024-09-30 12:30:00.301000+00:00,2024-09-30 15:30:00.096000+00:00,142.811,142.819,143.27,143.275,0.7999999999981355,0.4999999999995452,-46.39999999999986,-463.9999999999986,6.100000000000705,-48.90000000000043,2769.358,9734.151,10799.795,0.0,120.0000000000017,1.8999999999977035,3.0000000000001137,9.499999999999886,4.899999999997817,2024-09-30 12:30:00+00:00,2024-09-30 15:30:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-735.0,15903.0,3.0,True,True,2.0,1.0,RAW|2024-09-30|2024-09-30T12:15:00Z|-1,2024-09-30,2024H2,2024-09,-1.0,SHORT,LONDON_NY_OVERLAP,2024-09-30 12:15:00+00:00,2024-09-30 12:30:00+00:00,2024-09-30 15:30:00+00:00,142.842,141.642,120.0000000000017,1.8999999999977035,0.01583333333331397,142.717,142.861,142.686,142.812,2024-09-30 12:17:38.772000+00:00,1.8999999999977035,2024-09-30 12:30:00+00:00,2024-09-30 12:17:38.876000+00:00,0.104,77.914,25.0,True,2024-09-30 12:30:00.301000+00:00,142.811,142.819,20.49999999999841,21.299999999999386,3.716666666666667,16.499999999999204,22.702255815955656,2024-09-30 01:08:51.274000+00:00,2.0,40127.498,-15458.772,0.7999999999981355,2024-09-30 15:30:00.096000+00:00,143.27,143.275,-46.399999999999864,-463.99999999999864,6.100000000000705,-48.90000000000043,2769.358,9734.151,-4.300000000000637,-1.099999999999568,-14.19999999999959,0.30000000000143245,-10.899999999998045,,False,False,True,SL_ONLY,-461.00000000001273,-456.99999999999363,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-10-01T09:15:00+00:00|1,2024H2,2024-10-01,1.0,LONG,asian_low,2024-10-01 09:00:00+00:00,2024-10-01 09:15:00+00:00,2024-10-01 12:15:00+00:00,43593.0,43594.0,43606.0,144.529,143.657,28.0,143.805,143.835,143.622,143.78,143.78,143.812,2.7000000000010687,27.000000000010687,28.0,0.0,144.529,143.657,True,143.805,143.835,143.622,143.78,2024-10-01 09:00:00.141000+00:00,2024-10-01 09:14:59.903000+00:00,3420.0,1.0,True,True,2024-10-01 09:15:00.058000+00:00,2024-10-01 12:15:00.195000+00:00,143.78,143.788,143.812,143.816,0.8000000000009777,0.3999999999990677,2.400000000000091,24.00000000000091,7.499999999998863,-22.800000000000864,10587.045,9548.679,10800.137,0.0,87.19999999999857,3.499999999999659,12.299999999999043,2.5000000000005684,15.799999999998704,2024-10-01 09:15:00+00:00,2024-10-01 12:15:00+00:00,A_EXACT_EXECUTABLE_12BAR,,-1187.0,16850.0,2.0,False,True,2.0,0.0,RAW|2024-10-01|2024-10-01T09:00:00Z|1,2024-10-01,2024H2,2024-10,1.0,LONG,LONDON,2024-10-01 09:00:00+00:00,2024-10-01 09:15:00+00:00,2024-10-01 12:15:00+00:00,144.529,143.657,87.19999999999857,3.499999999999659,0.04013761467889583,143.805,143.835,143.622,143.78,2024-10-01 09:04:03.818000+00:00,3.499999999999659,2024-10-01 09:15:00+00:00,2024-10-01 09:04:04.491000+00:00,0.673,0.156,21.0,True,2024-10-01 09:15:00.058000+00:00,143.78,143.788,8.00000000000125,18.600000000000705,4.966666666666667,18.10000000000116,17.883728080512032,2024-10-01 02:05:45.151000+00:00,1.0,25098.667,-3843.818,0.8000000000009777,2024-10-01 12:15:00.195000+00:00,143.812,143.816,2.400000000000091,24.00000000000091,7.499999999998863,-22.800000000000864,10587.045,9548.679,-2.400000000000091,0.7999999999981355,-8.400000000000318,-7.900000000000773,-7.699999999999818,2.400000000000091,False,False,True,SL_ONLY,21.000000000015007,19.000000000005457,both
2024H2|F_ASIAN_RANGE_SWEEP|2024-10-02T08:00:00+00:00|-1,2024H2,2024-10-02,-1.0,SHORT,asian_high,2024-10-02 07:45:00+00:00,2024-10-02 08:00:00+00:00,2024-10-02 11:00:00+00:00,43684.0,43685.0,43697.0,144.185,143.53,28.0,144.138,144.186,144.054,144.066,144.066,144.793,-73.20000000000039,-732.0000000000039,28.0,0.0,144.185,143.53,True,144.138,144.186,144.054,144.066,2024-10-02 07:45:00.270000+00:00,2024-10-02 07:59:59.988000+00:00,2870.0,-1.0,True,True,2024-10-02 08:00:00.296000+00:00,2024-10-02 11:00:00.076000+00:00,144.066,144.069,144.793,144.8,0.2999999999985903,0.7000000000005002,-73.40000000000089,-734.0000000000089,11.400000000000432,-79.59999999999923,838.624,10432.637,10799.78,0.0,65.50000000000011,0.1000000000004774,11.899999999999975,7.200000000000273,4.800000000000182,2024-10-02 08:00:00+00:00,2024-10-02 11:00:00+00:00,A_EXACT_EXECUTABLE_12BAR,,8860.0,17825.0,2.0,True,True,0.0,2.0,RAW|2024-10-02|2024-10-02T07:45:00Z|-1,2024-10-02,2024H2,2024-10,-1.0,SHORT,LONDON,2024-10-02 07:45:00+00:00,2024-10-02 08:00:00+00:00,2024-10-02 11:00:00+00:00,144.185,143.53,65.50000000000011,0.10000000000047748,0.0015267175572591955,144.138,144.186,144.054,144.066,2024-10-02 07:46:22.089000+00:00,0.10000000000047748,2024-10-02 08:00:00+00:00,2024-10-02 07:46:22.193000+00:00,0.104,817.807,0.0,False,2024-10-02 08:00:00.296000+00:00,144.066,144.069,8.799999999999386,14.700000000001978,3.2666666666666666,13.2000000000005,38.311717325166306,2024-10-02 03:54:25.923000+00:00,1.0,13916.166,817.911,0.2999999999985903,2024-10-02 11:00:00.076000+00:00,144.793,144.8,-73.40000000000089,-734.0000000000089,11.400000000000432,-79.59999999999923,838.624,10432.637,0.9999999999990905,6.60000000000025,-3.8999999999987267,-26.400000000001,-19.999999999998863,,False,False,True,TP_FIRST,-767.0000000000243,-758.0000000000098,both
